query,label,type,file_path,score,snippet
what is the purpose of the united nations,relevant,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.5014,"## Topic 8  International organizations help states cooperate on trade, security"
what is the purpose of the united nations,relevant,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.5028,"## Topic 23  International organizations help states cooperate on trade, securit"
what is the purpose of the united nations,relevant,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.5028,"## Topic 4  International organizations help states cooperate on trade, security"
what is the purpose of the united nations,relevant,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.5031,"## Topic 21  International organizations help states cooperate on trade, securit"
what is the purpose of the united nations,relevant,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.5052,"## Topic 6  International organizations help states cooperate on trade, security"
what is the purpose of the united nations,relevant,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.5054,"## Topic 1  International organizations help states cooperate on trade, security"
what is the purpose of the united nations,relevant,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.5055,"## Topic 20  International organizations help states cooperate on trade, securit"
what is the purpose of the united nations,relevant,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.506,"## Topic 16  International organizations help states cooperate on trade, securit"
what is the purpose of the united nations,relevant,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.507,"## Topic 22  International organizations help states cooperate on trade, securit"
what is the purpose of the united nations,relevant,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.5084,"## Topic 5  International organizations help states cooperate on trade, security"
what is the purpose of the united nations,relevant,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.5128,"## Topic 3  International organizations help states cooperate on trade, security"
what is the purpose of the united nations,relevant,text,/home/ssrivastava/Downloads/test/02_nato.md,0.5583,"Member nations regularly conduct joint exercises, share intelligence, and coordi"
what is the purpose of the united nations,relevant,text,/home/ssrivastava/Downloads/test/01_united_nations.md,0.5863,"The organization has helped coordinate disaster relief, health campaigns, and di"
what is the purpose of the united nations,relevant,text,/home/ssrivastava/Downloads/test/02_nato.md,0.6289,"Initially created during the Cold War, NATO has expanded its focus to include cr"
what is the purpose of the united nations,relevant,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.6337,# Global Governance
what is the purpose of the united nations,relevant,text,/home/ssrivastava/Downloads/test/02_nato.md,0.6573,# NATO  NATO is a military alliance established in 1949. Its core principle is c
what is the purpose of the united nations,relevant,text,/home/ssrivastava/Downloads/test/05_global_energy_geopolitics.md,0.6975,"## Section 11  Energy resources influence diplomacy, economics, and national sec"
what is the purpose of the united nations,relevant,text,/home/ssrivastava/Downloads/test/05_global_energy_geopolitics.md,0.7029,"## Section 17  Energy resources influence diplomacy, economics, and national sec"
what is the purpose of the united nations,relevant,text,/home/ssrivastava/Downloads/test/05_global_energy_geopolitics.md,0.7058,"## Section 18  Energy resources influence diplomacy, economics, and national sec"
what is the purpose of the united nations,relevant,text,/home/ssrivastava/Downloads/test/05_global_energy_geopolitics.md,0.7061,"## Section 12  Energy resources influence diplomacy, economics, and national sec"
what is the purpose of the united nations,relevant,text,/home/ssrivastava/Downloads/test/05_global_energy_geopolitics.md,0.7106,"## Section 16  Energy resources influence diplomacy, economics, and national sec"
what is the purpose of the united nations,relevant,text,/home/ssrivastava/Downloads/test/02_nato.md,0.711,"Supporters argue NATO has preserved European stability, while critics believe it"
what is the purpose of the united nations,relevant,text,/home/ssrivastava/Downloads/test/05_global_energy_geopolitics.md,0.711,"## Section 9  Energy resources influence diplomacy, economics, and national secu"
what is the purpose of the united nations,relevant,text,/home/ssrivastava/Downloads/test/05_global_energy_geopolitics.md,0.7113,"## Section 14  Energy resources influence diplomacy, economics, and national sec"
what is the purpose of the united nations,relevant,text,/home/ssrivastava/Downloads/test/05_global_energy_geopolitics.md,0.7117,"## Section 23  Energy resources influence diplomacy, economics, and national sec"
what is the purpose of the united nations,relevant,image,/home/ssrivastava/Downloads/test/taj1.jpg,0.854,
what is the purpose of the united nations,relevant,image,/home/ssrivastava/Downloads/test/taj2.jpg,0.8597,
what is the purpose of the united nations,relevant,image,/home/ssrivastava/Downloads/test/dog.jpg,0.9196,
what does article 5 of nato state,relevant,text,/home/ssrivastava/Downloads/test/02_nato.md,0.3188,# NATO  NATO is a military alliance established in 1949. Its core principle is c
what does article 5 of nato state,relevant,text,/home/ssrivastava/Downloads/test/02_nato.md,0.4744,"Supporters argue NATO has preserved European stability, while critics believe it"
what does article 5 of nato state,relevant,text,/home/ssrivastava/Downloads/test/02_nato.md,0.4748,"Initially created during the Cold War, NATO has expanded its focus to include cr"
what does article 5 of nato state,relevant,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.5305,"## Topic 5  International organizations help states cooperate on trade, security"
what does article 5 of nato state,relevant,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.5732,"## Topic 23  International organizations help states cooperate on trade, securit"
what does article 5 of nato state,relevant,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.585,"## Topic 20  International organizations help states cooperate on trade, securit"
what does article 5 of nato state,relevant,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.5856,"## Topic 15  International organizations help states cooperate on trade, securit"
what does article 5 of nato state,relevant,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.5883,"## Topic 6  International organizations help states cooperate on trade, security"
what does article 5 of nato state,relevant,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.5904,"## Topic 21  International organizations help states cooperate on trade, securit"
what does article 5 of nato state,relevant,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.5946,"## Topic 18  International organizations help states cooperate on trade, securit"
what does article 5 of nato state,relevant,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.5956,"## Topic 17  International organizations help states cooperate on trade, securit"
what does article 5 of nato state,relevant,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.5995,"## Topic 7  International organizations help states cooperate on trade, security"
what does article 5 of nato state,relevant,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.6073,"## Topic 8  International organizations help states cooperate on trade, security"
what does article 5 of nato state,relevant,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.6104,"## Topic 19  International organizations help states cooperate on trade, securit"
what does article 5 of nato state,relevant,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.6106,"## Topic 9  International organizations help states cooperate on trade, security"
what does article 5 of nato state,relevant,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.6134,"## Topic 12  International organizations help states cooperate on trade, securit"
what does article 5 of nato state,relevant,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.6169,"## Topic 22  International organizations help states cooperate on trade, securit"
what does article 5 of nato state,relevant,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.6184,"## Topic 11  International organizations help states cooperate on trade, securit"
what does article 5 of nato state,relevant,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.6189,"## Topic 13  International organizations help states cooperate on trade, securit"
what does article 5 of nato state,relevant,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.6196,"## Topic 16  International organizations help states cooperate on trade, securit"
what does article 5 of nato state,relevant,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.6197,"## Topic 10  International organizations help states cooperate on trade, securit"
what does article 5 of nato state,relevant,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.6198,"## Topic 4  International organizations help states cooperate on trade, security"
what does article 5 of nato state,relevant,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.6242,"## Topic 14  International organizations help states cooperate on trade, securit"
what does article 5 of nato state,relevant,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.6267,"## Topic 3  International organizations help states cooperate on trade, security"
what does article 5 of nato state,relevant,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.6408,"## Topic 2  International organizations help states cooperate on trade, security"
what does article 5 of nato state,relevant,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.6455,"## Topic 1  International organizations help states cooperate on trade, security"
what does article 5 of nato state,relevant,text,/home/ssrivastava/Downloads/test/02_nato.md,0.6517,"Member nations regularly conduct joint exercises, share intelligence, and coordi"
what does article 5 of nato state,relevant,text,/home/ssrivastava/Downloads/test/01_united_nations.md,0.6792,"Its major organs include the General Assembly, Security Council, International C"
what does article 5 of nato state,relevant,text,/home/ssrivastava/Downloads/test/05_global_energy_geopolitics.md,0.7065,"## Section 5  Energy resources influence diplomacy, economics, and national secu"
